date,ENEL_logret_hat,ENEL_logret_true,NKT_logret_hat,NKT_logret_true,VWS_logret_hat,VWS_logret_true
2023-02-16,0.0006628662231378257,-0.003717,0.005135846324265003,0.004163,0.0016948275733739138,-0.006034
2023-02-17,0.00712209427729249,-0.003731,0.003865353297442198,-0.011623,-0.004177322145551443,-0.007533
2023-02-20,-0.0023670976515859365,0.0,0.004092217888683081,-0.024625,-0.010341073386371136,0.000488
2023-02-21,0.0011874129995703697,-0.005623,-0.0019318757113069296,0.00047,-0.008707794360816479,-0.009061
2023-02-22,0.0033983690664172173,-0.015152,0.0027059242129325867,-0.147934,0.009012816473841667,-0.028901
2023-02-23,0.001385977491736412,0.00381,-0.006275826599448919,-0.033908,-0.01055766548961401,0.017769
2023-02-24,0.0004784427583217621,-0.00572,-0.008041003718972206,-0.026191,-0.003990210592746735,-0.012919
2023-02-27,-9.98856921796687e-06,0.015181,-0.006130885798484087,-0.010691,-0.00476392637938261,-0.001412
2023-02-28,-0.0009993548737838864,0.001881,-0.008038521744310856,-0.025955,0.005482309032231569,0.012339
2023-03-01,-0.0006698606885038316,-0.022815,-0.016699664294719696,0.0,-0.006221989169716835,0.039106
2023-03-02,0.002206516219303012,0.013372,3.664387622848153e-05,0.047192,0.009960119612514973,-0.022053
2023-03-03,0.0012817729730159044,0.005676,0.0033548439387232065,0.046766,-0.002943699946627021,-0.00049
2023-03-06,0.004644398111850023,0.005644,-0.003130277618765831,0.012721,0.0028448929078876972,0.015327
2023-03-07,0.0013537348713725805,-0.005644,-0.0017247158102691174,0.001676,0.008386297151446342,-0.017536
2023-03-08,-2.9072678444208577e-05,0.003766,-0.005168925505131483,-0.008831,-0.0038558016531169415,0.008563
2023-03-09,-3.680693407659419e-05,0.0,0.005456551443785429,-0.003324,0.007879936136305332,0.028814
2023-03-10,0.001043287804350257,0.001878,-0.0035029053688049316,-0.002789,-0.007213237229734659,-0.029545
2023-03-13,-0.00169836962595582,-0.01894,0.006373541429638863,-0.042697,0.00558418408036232,-0.019695
2023-03-14,-0.001129658194258809,0.024553,-0.0019838614389300346,0.031464,0.0033586742356419563,0.040921
2023-03-15,0.0002419677039142698,-0.020736,0.0007594394264742732,-0.042005,0.018247807398438454,-0.065487
2023-03-16,0.0003735432692337781,0.009479,-0.0028412300162017345,-0.005908,-0.005658440757542849,0.007615
2023-03-17,-0.0018886944744735956,-0.001889,0.003530503949150443,-0.023922,0.0057094213552773,-0.038671
2023-03-20,0.0020163371227681637,0.018727,0.002016071230173111,-0.001221,-0.010484034195542336,0.024818
2023-03-21,0.00019293201330583543,0.01656,0.0011366379912942648,0.020398,0.004108145833015442,0.014257
2023-03-22,-0.004314789082854986,0.003643,-0.005393285769969225,-0.007144,-0.009556927718222141,-0.007307
2023-03-23,0.0005804563406854868,0.001817,-0.004371716640889645,-0.015071,0.004312440287321806,-0.006745
2023-03-24,-0.00011484578135423362,-0.022019,-0.013149965554475784,-0.025228,-0.014692213386297226,-0.034531
2023-03-27,-0.0003250521549489349,0.012903,-0.000733932654839009,0.040299,-0.00672101741656661,0.005927
2023-03-28,0.0007241515559144318,-0.001833,-0.006095553282648325,-0.005392,0.0013716773828491569,-0.011355
2023-03-29,0.00042373305768705904,0.010949,-0.00704590929672122,0.038943,-0.016468046233057976,0.005534
2023-03-30,0.004118392709642649,0.017986,-0.0011970188934355974,0.019474,0.0021171304397284985,0.051102
2023-03-31,0.009600467048585415,0.003559,0.006316204555332661,0.012958,-0.007601806428283453,0.003423
2023-04-03,0.0042915381491184235,-0.005343,-0.0037071360275149345,-0.011815,-0.00553471501916647,0.015705
2023-04-04,-0.001584155485033989,-0.001787,-0.0031679763924330473,-0.010832,-0.017160510644316673,-0.023778
2023-04-05,-0.0016279752599075437,0.012445,-0.005711123812943697,-0.037358,0.002028663642704487,0.000506
2023-04-12,-0.00020733114797621965,0.015139,-0.005375261418521404,0.003561,-2.872082404792309e-06,0.012619
2023-04-13,0.00462370878085494,-0.039154,9.242177475243807e-05,0.012398,0.0006325250724330544,-0.01169
2023-04-14,0.002596487058326602,-0.008718,-0.009138787165284157,0.012813,-0.013039878569543362,0.003809
2023-04-17,0.0028390581719577312,0.00175,-0.009788992814719677,-0.010486,0.005192961078137159,-0.010536
2023-04-18,0.0010873593855649233,0.006969,0.001442840090021491,0.0,-0.002039405284449458,0.0092
2023-04-19,0.005681336857378483,0.008643,0.0002570273063611239,-0.008796,0.005580657161772251,-0.006918
2023-04-20,0.00012674619210883975,0.00515,-0.0031558459158986807,-0.00296,0.00392519636079669,-0.030186
2023-04-21,0.0008501971606165171,0.015293,-0.004884178750216961,0.009429,-0.004826555494219065,0.003198
2023-04-24,0.0012070226948708296,0.016723,-0.0002572033554315567,0.00817,0.003273284062743187,0.004778
2023-04-25,-0.00017112580826506019,0.004963,-0.010542260482907295,-0.010535,-0.009997257962822914,-0.020549
2023-04-26,-0.003877825802192092,0.004938,-0.0016336608678102493,-0.015965,0.01709844172000885,-0.028851
2023-04-27,-0.003499796148389578,0.013051,-0.003924428019672632,0.047211,-0.004757072776556015,0.034243
2023-04-28,0.0017687395447865129,0.00485,0.010461276397109032,0.008492,0.021303201094269753,0.002685
2023-05-03,0.005305940750986338,0.0,0.00301144877448678,-0.044205,-0.000898484664503485,-0.005154
2023-05-04,0.0022545545361936092,-0.001641,0.0005292852292768657,0.006519,-0.0001831716508604586,0.019085
2023-05-09,0.00581471947953105,-0.001635,0.0001652275095693767,-0.041699,0.007708039600402117,0.005468
2023-05-10,0.0002593772660475224,-0.003279,0.0031484360806643963,0.014469,0.002012532204389572,0.036616
2023-05-11,0.002773539861664176,-0.008244,-0.0004421002813614905,0.002875,-0.0021062251180410385,-0.043325
2023-05-12,0.00254432181827724,0.003306,-0.0026487959548830986,0.038778,-0.007215346675366163,0.058582
2023-05-15,0.002996099879965186,-0.006623,-0.01216849684715271,0.007149,-0.011650762520730495,0.008753
2023-05-16,0.007280683610588312,0.0,0.0027727545239031315,0.001638,-0.0001486729015596211,0.016327
2023-05-17,0.007003519684076309,-0.006667,0.009124409407377243,0.018953,0.001845281571149826,-0.011015
2023-05-23,0.007318516261875629,-0.001657,-0.0009224413079209626,-0.002191,-0.0020393601153045893,-0.028973
2023-05-24,-0.0018132106633856893,-0.01,0.0012550988467410207,0.07952,0.005706619005650282,-0.014532
2023-05-25,0.005586204584687948,-0.01519,-0.0025918246246874332,0.030203,-0.0020256522111594677,0.017984
2023-05-26,0.005058394744992256,0.011834,-0.005503098946064711,0.000956,-0.0016463531646877527,-0.014881
2023-05-31,-0.0025966675020754337,-0.025275,0.00033115752739831805,-0.00336,-0.010850741527974606,-0.011579
2023-06-01,-0.0012251535663381219,0.016921,0.006860967259854078,0.01851,0.00604527723044157,0.018532
2023-06-02,0.002609520684927702,0.014988,0.006820059381425381,0.007045,0.0035538009833544493,0.011074
2023-06-07,-0.0008339878404513001,-0.006634,0.005027527920901775,-0.013123,0.009650778025388718,-0.002411
2023-06-08,-0.0035160966217517853,0.009934,0.006479149218648672,-0.001904,0.008682314306497574,-0.024928
2023-06-09,0.0038260333240032196,0.0,-9.48539818637073e-05,0.020137,-0.010570203885436058,-0.01692
2023-06-12,0.007877745665609837,0.006568,0.004323643632233143,0.016816,0.006763919722288847,-0.008391
2023-06-13,0.007826550863683224,-0.006568,0.00586643535643816,0.022572,-0.012531787157058716,-0.013492
2023-06-14,0.0025085769593715668,0.006568,0.006835017818957567,-0.006816,0.008231463842093945,0.005644
2023-06-15,0.0034279602114111185,-0.001638,0.008185693062841892,-0.000489,0.004121001809835434,-0.028226
2023-06-16,0.0019395127892494202,0.001638,0.012620598077774048,-0.010811,0.0010887617245316505,0.017941
2023-06-19,0.006819927599281073,-0.001638,0.005868410691618919,-0.008435,0.0015884828753769398,-0.022901
2023-06-20,0.0024566713254898787,0.0,-0.002794495550915599,0.019734,-0.013329829089343548,0.010208
2023-06-21,-0.00014656037092208862,-0.009885,0.005911800544708967,0.006816,-0.00915841106325388,-0.015936
2023-06-22,0.0005966349854134023,0.0,0.011854232288897038,-0.015156,-0.0016529385466128588,0.025419
2023-06-23,-0.0007585138664580882,0.003306,0.006142419297248125,-0.029495,0.0065111080184578896,-0.068571
2023-06-26,-7.575791096314788e-05,0.003295,0.001603573327884078,-0.003049,-0.011185725219547749,-0.001779
2023-06-27,-0.0007899630581960082,0.00982,0.009199317544698715,0.011134,0.0055562350898981094,-0.015588
2023-06-28,0.00415415083989501,0.001627,0.007600460667163134,0.025834,0.005903033073991537,0.017033
2023-06-29,0.005364722106605768,-0.001627,-0.0019449966493993998,0.002938,-0.0030598691664636135,-0.002225
2023-06-30,-0.0033844232093542814,0.004874,-0.00019757368136197329,0.011668,-0.008259049616754055,0.010303
2023-07-03,0.0016380208544433117,0.011281,0.009436773136258125,-0.010202,0.0028477045707404613,-0.000882
2023-07-04,0.005004826933145523,0.015899,0.009207638911902905,0.001951,0.005335288587957621,0.010098
2023-07-05,0.0051144687458872795,-0.020718,0.0035748702939599752,-0.012752,-0.0067267934791743755,-0.027008
2023-07-06,0.0016356526175513864,-0.027757,0.002159798052161932,-0.023977,-0.003326166421175003,-0.012873
2023-07-07,-0.0006441590958274901,0.009885,0.006080256775021553,0.015053,-0.00356170441955328,0.005214
2023-07-10,0.002495274879038334,-0.003284,0.006913979072123766,-0.003492,0.008778339251875877,-0.004078
2023-07-11,0.00040212812018580735,0.006557,0.008356476202607155,0.002496,0.004725771956145763,0.02045
2023-07-12,0.001752721145749092,0.017814,0.00251550180837512,0.002489,0.0016104450915008783,0.027642
2023-07-13,0.0027942671440541744,0.015924,0.003298630239441991,-0.01251,-0.0003368023899383843,0.011724
2023-07-14,0.002379856538027525,-0.01432,0.0028897400479763746,-0.023435,0.007453950587660074,-0.029076
2023-07-17,-0.002051302697509527,-0.001604,-0.002053998876363039,-0.012448,-0.013467539101839066,0.004942
2023-07-18,-0.00532206567004323,0.007994,-0.0005266771768219769,-0.004708,-0.004616617225110531,0.017375
2023-07-19,-0.003844053251668811,0.0,0.01078206766396761,0.006794,0.011141027323901653,0.010921
2023-07-20,2.8404116164892912e-05,0.001591,0.002400952158495784,-0.002086,0.006117870565503836,-0.007589
2023-07-21,0.0028788570780307055,0.007918,0.006532187107950449,0.018102,0.004896255210042,0.00503
2023-07-24,0.0032477756030857563,-0.022329,0.0019868521485477686,0.00256,-0.006995268631726503,0.010302
2023-07-25,0.006040757987648249,0.0,0.00843206699937582,-0.00564,-0.003032865934073925,0.013121
2023-07-26,0.002104858634993434,0.003221,0.007592510432004929,-0.012937,-0.006075699348002672,-0.001252
2023-07-27,-0.0014873718610033393,0.014366,0.005046555306762457,0.018576,-0.005518654361367226,-0.035282
2023-07-28,0.00029884910327382386,-0.004766,0.0003599802148528397,-0.017535,-0.004865878261625767,-0.02964
2023-07-31,-0.0017283171182498336,-0.001594,0.0053721205331385136,0.008806,-0.003813075367361307,0.011851
2023-08-01,0.004679818172007799,-0.009615,0.002806230681017041,0.003604,-0.01185736246407032,-0.00541
2023-08-02,0.002037888392806053,-0.021156,0.003451497992500663,0.0,-0.006590109318494797,-0.010349
2023-08-03,-0.0010770723456516862,-0.01158,-0.003848288208246231,-0.015536,-0.009493104182183743,0.001453
2023-08-04,-0.0002978345437441021,-0.011716,0.007196834776550531,0.004167,0.006493137218058109,0.004458
2023-08-07,0.0005804449901916087,-0.001685,0.0034449570812284946,0.014448,0.0008519704570062459,-0.01242
2023-08-08,-0.0003035932022612542,-0.001688,0.002137798350304365,-0.004621,0.006017752457410097,0.008855
2023-08-09,0.0008704705396667123,0.015088,-0.0020530379842966795,0.014815,0.003968110773712397,-0.020405
2023-08-10,-0.0003727164294105023,0.014864,-0.0005829450092278421,-0.021528,-0.011965728364884853,-0.041392
2023-08-11,0.0010069353738799691,-0.014864,-0.0015717807691544294,-0.005716,-0.0045078592374920845,-0.007387
2023-08-14,-0.0027804765850305557,0.006634,0.0005184364272281528,0.024705,0.0012812184868380427,-0.004435
2023-08-17,-0.002179305534809828,-0.011834,0.001553057343699038,-0.019387,-0.0016368452925235033,-0.037521
2023-08-18,-0.002551908604800701,0.00678,0.004270188044756651,0.00163,-0.006974122021347284,-0.013466
2023-08-21,0.003409677417948842,0.0,0.0014358100015670061,-0.009272,0.0007768590585328639,-0.014298
2023-08-22,0.0023328489623963833,0.011755,0.001221176004037261,0.016305,-0.002727491781115532,0.027511
2023-08-23,0.0001885393139673397,0.011618,-0.0015021427534520626,0.011257,-0.011909264139831066,0.019993
2023-08-24,0.0018362911650910974,0.001649,0.0055946772918105125,-0.008565,0.002317889127880335,0.022992
2023-08-25,0.003951014950871468,0.006568,-0.004999236203730106,-0.005391,-0.004203690215945244,-0.006429
2023-08-29,-0.005289558321237564,0.012966,0.000661512603983283,0.015148,-0.005703815259039402,0.0185
2023-08-30,-0.0009515230194665492,-0.003226,0.0012316922657191753,-0.016201,-0.00436916621401906,-0.053936
2023-08-31,0.002002396620810032,0.003226,0.00253317691385746,-0.01754,-0.001361314207315445,-0.007894
2023-09-01,0.001935711596161127,-0.008084,0.0018104056362062693,-0.00161,0.005262077786028385,0.041642
2023-09-04,0.005733085796236992,-0.001625,0.002108613960444927,-0.008088,-0.009579447098076344,-0.019004
2023-09-05,0.004670315887778997,-0.003257,0.0002603547181934118,-0.025776,-0.010742679238319397,-0.034152
2023-09-06,0.0022685097064822912,-0.004906,-0.004641761537641287,0.0,-0.003956742584705353,-0.016423
2023-09-07,-0.0013705581659451127,0.017872,-0.003989886958152056,-0.029887,0.008900762535631657,-0.029273
2023-09-08,-0.003736367914825678,-0.003226,-0.003915507812052965,0.017589,-0.008647974580526352,-0.026182
2023-09-11,-0.005645705386996269,0.003226,-0.004668643232434988,-0.00338,-0.011362719349563122,-0.005347
2023-09-12,-0.0038027989212423563,-0.001612,-0.0029218231793493032,0.002255,0.004861296620219946,-0.015657
2023-09-13,0.004912146367132664,-0.011355,-0.007514276076108217,-0.018182,-0.02326223999261856,0.051705
2023-09-14,-0.001237598480656743,0.030524,0.0023613052908331156,0.038802,-0.0009001105208881199,0.046635
2023-09-15,0.0024576904252171516,-0.004758,0.0008491935441270471,0.013695,-0.003329759929329157,-0.008261
2023-09-18,0.0015671716537326574,-0.007981,-0.0031005642376840115,0.011361,0.004530893173068762,-0.003964
2023-09-19,0.0005904756253585219,-0.001604,-0.003752361051738262,-0.001615,0.0011044247075915337,0.002304
2023-09-20,-0.002240576548501849,0.007994,0.0013955500908195972,0.006445,-0.0035666031762957573,0.011565
2023-09-21,0.0008873866754584014,-0.030722,0.002940037287771702,-0.043771,0.0039643095806241035,-0.018492
2023-09-22,0.002065422013401985,-0.00659,-0.0019674908835440874,-0.013514,-0.007341237273067236,-0.007364
2023-09-25,0.0003338877286296338,-0.011638,-0.0006523046758957207,-0.00854,-0.007305404637008905,-0.011739
2023-09-26,-0.0025191933382302523,-0.005029,-0.00023716350551694632,-0.016139,-0.011068366467952728,-0.052523
2023-09-27,-0.0031045079231262207,-0.01695,-0.0034690205939114094,0.002901,-0.004099604208022356,0.010864
2023-09-28,-0.006598279811441898,-0.010309,-0.0013134775217622519,0.006353,-0.002995670773088932,0.015473
2023-09-29,-0.003541697282344103,0.005168,0.0010071181459352374,0.06032,-0.00034686789149418473,0.020397
2023-10-02,0.0008451144094578922,-0.027876,0.007823960855603218,-0.011447,0.005653993226587772,-0.030005
2023-10-03,0.0034061491023749113,-0.025046,0.00033854221692308784,-0.035718,0.0011446099961176515,-0.056071
2023-10-04,0.0009836582466959953,0.00722,-0.00017250567907467484,-0.016615,0.004953095689415932,-0.0107
2023-10-05,-0.005547225009649992,-0.0018,0.002987689571455121,0.035748,0.0025474601425230503,-0.014496
2023-10-06,-0.0042482418939471245,0.008969,0.003574608825147152,-0.004469,0.0017127534374594688,0.005149
2023-10-09,-0.001804183586500585,0.0,-0.004572712350636721,-0.01751,-0.006731580011546612,0.022633
2023-10-10,-0.006433731876313686,0.019452,0.0009904515463858843,0.016389,0.010560915805399418,0.054165
2023-10-11,-0.000271028489805758,0.012185,0.006126807536929846,0.019978,-0.022002704441547394,0.005961
2023-10-12,0.004919340834021568,-0.005204,0.0033517072442919016,0.013101,-0.003780269529670477,0.005657
2023-10-13,0.003639636794105172,-0.005231,-0.0006967816152609885,-0.040393,0.0017946981824934483,-0.004038
2023-10-16,-0.0006527781952172518,0.00349,-0.0006179925403557718,-0.010216,0.00011789542622864246,-0.014672
2023-10-17,0.0007120589725673199,0.0,0.002602590713649988,0.00057,-0.004007308278232813,0.0
2023-10-18,0.004328303039073944,-0.006993,0.0022954486776143312,-0.016672,-0.004510814324021339,-0.029442
2023-10-19,0.002123007783666253,-0.003515,-0.004683382343500853,-0.002903,-0.015510950237512589,-0.003813
2023-10-20,0.0041194697842001915,-0.005296,-0.005147207994014025,-0.013462,-0.009447511285543442,0.022385
2023-10-23,0.0018472142983227968,0.007055,0.000885225716046989,-0.019638,-0.013376896269619465,-0.018431
2023-10-24,0.0005852546892128885,0.013962,-0.0014914001803845167,0.025513,-0.018510714173316956,0.063869
2023-10-25,0.004302774555981159,-0.003472,-0.008146294392645359,-0.033356,0.0025817733258008957,-0.023814
2023-10-26,-0.002470802515745163,0.005204,-0.003523436840623617,0.023347,-0.007276917342096567,0.079105
2023-10-27,-0.0039445944130420685,-0.003466,0.002227574586868286,-0.005935,0.0009560890030115843,-0.04294
2023-10-30,0.0015499631408602,0.022319,-0.0022490094415843487,0.004751,0.004020117688924074,-0.023785
2023-10-31,-0.0005257726297713816,0.016835,-0.003048831596970558,0.047435,0.012648380361497402,0.017892
2023-11-01,-0.0016584633849561214,0.006656,-0.010823962278664112,-0.017669,-0.0026456841733306646,0.002755
2023-11-02,-0.0005347077967599034,0.01318,-0.002013395307585597,0.024426,-0.0028650101739913225,0.035769
2023-11-03,0.0042643495835363865,0.00815,0.003901883726939559,0.000561,0.016088804230093956,0.019153
2023-11-06,-5.1763297960860655e-05,-0.001625,0.00914998073130846,0.000561,-0.006287890952080488,0.009256
2023-11-07,0.002273109508678317,-0.00489,-0.0027185752987861633,-0.01582,-0.0021233875304460526,-0.032716
2023-11-08,0.003073394065722823,-0.004914,-0.01034690160304308,0.026413,-0.010361263528466225,0.093485
2023-11-09,0.0018603162607178092,0.011429,0.006277655251324177,0.033809,0.018802089616656303,-0.021265
2023-11-10,-9.869951463770121e-05,-0.004882,0.0059029776602983475,0.010136,0.002229661215096712,-0.013674
2023-11-13,-0.0004439482872840017,0.008124,0.0016082433285191655,-0.016591,0.002871630946174264,0.005611
2023-11-14,0.001339139067567885,0.016052,-0.004231323022395372,0.030821,0.00415010005235672,0.034516
2023-11-15,-0.001188705675303936,-0.004789,0.008955297991633415,0.016607,0.014792194589972496,0.002756
2023-11-16,0.000917440396733582,0.007968,0.006913703866302967,0.009221,-0.00012401124695315957,-0.003907
2023-11-17,0.002867687027901411,0.01731,-0.002873146440833807,0.003055,-0.003083484712988138,0.022429
2023-11-20,-0.0008598848362453282,0.012403,-0.0008639775332994759,0.017138,-0.0037688901647925377,0.01342
2023-11-21,0.0018650037236511707,-0.010844,0.006346392910927534,-0.008532,0.013143647462129593,-0.013758
2023-11-22,-0.006178440526127815,-0.004684,0.008319525979459286,-0.001513,-0.002740806434303522,-0.003724
2023-11-23,-0.0023291739635169506,-0.001566,-0.001765162916854024,-0.032319,0.002127183834090829,-0.020558
2023-11-24,0.0005172388046048582,0.004691,0.003332896623760462,0.018084,0.005761192180216312,-0.00509
2023-11-27,0.002997954376041889,0.003115,0.00944236759096384,0.005107,0.0016492634313181043,0.026778
2023-11-28,0.004865327384322882,0.001554,0.005771258380264044,0.008118,0.0026476853527128696,-0.010443
2023-11-29,0.004008087329566479,-0.001554,-0.0032950672321021557,0.047369,-0.00984325259923935,0.040585
2023-11-30,0.0013383119367063046,0.009288,0.010501641780138016,0.022869,0.023203399032354355,0.037736
2023-12-01,0.005063612479716539,0.003077,0.009207210503518581,0.015888,-0.0018200499471276999,-0.005289
2023-12-04,0.005272687878459692,0.004598,0.0015308184083551168,0.00693,-0.015253480523824692,-0.009378
2023-12-05,0.0019475914305076003,0.001528,0.00427543418481946,0.011444,0.020556895062327385,0.016143
2023-12-06,0.0002547668118495494,0.0,0.01161021925508976,0.018937,0.0068678660318255424,0.009333
2023-12-07,0.002303153043612838,-0.001528,0.007544884458184242,-0.010326,0.00801143143326044,-0.021735
2023-12-08,0.0037321089766919613,0.004577,0.0018832262139767408,0.01789,0.005605481099337339,0.007545
2023-12-11,0.0038309209048748016,-0.007639,0.005365118384361267,-0.007564,0.008397725410759449,-0.011499
2023-12-12,0.0042478726245462894,0.004591,0.005960432346910238,-0.008072,-0.003756656777113676,-0.021651
2023-12-13,0.003181832144036889,0.009119,0.004921014420688152,0.00045,-0.003927463199943304,0.006001
2023-12-14,0.0013703495496883988,0.016505,0.002522469265386462,0.027958,0.013216778635978699,0.053993
2023-12-15,0.00204468029551208,-0.007468,0.007125829812139273,-0.000876,0.00718315877020359,-0.001754
2023-12-18,0.0028180531226098537,-0.0015,0.009596623480319977,-0.015449,-0.0032878457568585873,-0.00476
2023-12-19,0.005174926482141018,0.005988,0.006918797269463539,0.011939,0.00620843842625618,0.001762
2023-12-20,0.003650819417089224,-0.004488,0.011029297485947609,0.011798,0.019164258614182472,0.022627
2023-12-21,0.00504467636346817,0.0,0.005477603059262037,-0.000869,0.006749691441655159,0.010473
2023-12-22,0.005625573918223381,0.007468,0.004638688638806343,0.008227,0.003941358532756567,0.006789
2023-12-27,0.0046835956163704395,0.0,0.006914911791682243,-0.000863,0.014561238698661327,0.043803
2023-12-28,0.004398516844958067,-0.001489,0.012332686223089695,0.002586,0.014528464525938034,0.02353
2023-12-29,0.002690351102501154,0.002976,0.009491527453064919,-0.001723,0.005965283140540123,-0.003261
2024-01-02,0.0032777716405689716,-0.002976,0.006684675347059965,-0.006055,0.011376703158020973,-0.021937
2024-01-03,0.004897385835647583,-0.011994,0.0034874770790338516,-0.028605,0.010960468091070652,-0.035441
2024-01-04,0.0022566067054867744,0.013483,0.008615901693701744,0.012423,0.0022287804167717695,0.005913
2024-01-05,0.003909998573362827,-0.004474,0.009066389873623848,-0.026358,0.010559367947280407,0.004656
2024-01-08,0.0030651758424937725,0.002985,0.003796681296080351,0.021053,0.009604651480913162,-0.00392
2024-01-09,0.002047201618552208,-0.001491,0.008318550884723663,0.014958,0.008915629237890244,0.013894
2024-01-10,0.003983692266047001,0.005952,0.010926115326583385,0.009994,0.013238180428743362,-0.018322
2024-01-11,0.003344389609992504,-0.01044,0.005155681632459164,0.006894,-0.002108721761032939,-0.009662
2024-01-12,0.002949229907244444,0.017831,0.0049621108919382095,0.03003,0.007619410287588835,-0.004441
2024-01-15,0.0029923273250460625,0.002941,0.00932938139885664,-0.010471,0.010710038244724274,-0.00874
2024-01-16,0.0024882007855921984,-0.00885,0.005942845717072487,-0.004642,-0.010701332241296768,-0.015558
