date,ENEL_logret_hat,ENEL_logret_true,NKT_logret_hat,NKT_logret_true,VWS_logret_hat,VWS_logret_true
2020-02-24,0.10963445156812668,0.045868,0.022738000378012657,0.050768,0.12146735191345215,0.043672
2020-02-25,0.08941604197025299,-0.011458,0.10329600423574448,-0.006468,0.17787854373455048,0.013723
2020-02-26,0.08673843741416931,-0.006262,0.09584860503673553,0.039442,0.1438073068857193,-0.015504
2020-02-27,0.10116279125213623,-0.021238,0.1273554414510727,0.079215,0.14425210654735565,-0.012655
2020-02-28,0.08668619394302368,-0.036273,0.13853374123573303,0.129289,0.19348002970218658,-0.035399
2020-03-02,0.08698052167892456,-0.042287,0.1196303740143776,0.11626,0.1464240998029709,-0.021383
2020-03-03,0.10073862969875336,-0.026601,0.1475917249917984,0.13264,0.15119056403636932,0.007262
2020-03-04,0.06556633859872818,0.020847,0.13734279572963715,0.085873,0.14266985654830933,-0.02753
2020-03-05,0.08558667451143265,0.002457,0.1696142554283142,0.023351,0.17906880378723145,-0.030633
2020-03-06,-0.03553583472967148,-0.036096,0.058545079082250595,-0.016239,-0.011295761913061142,-0.058046
2020-03-09,-0.01594163104891777,-0.142632,0.05921344831585884,-0.105644,-0.00852898694574833,-0.105047
2020-03-10,-0.029497111216187477,-0.200806,0.06747279316186905,-0.218597,0.01413802057504654,-0.131942
2020-03-11,-0.04078052192926407,-0.220687,0.04642084613442421,-0.248582,0.0009416127577424049,-0.147234
2020-03-12,-0.04275256395339966,-0.450942,0.04964666813611984,-0.349942,0.010176366195082664,-0.231701
2020-03-13,-0.04942843317985535,-0.387511,0.047983892261981964,-0.382198,0.0285369660705328,-0.225516
2020-03-16,-0.03606286644935608,-0.424112,0.04562704637646675,-0.392097,0.00860193744301796,-0.26725
2020-03-17,-0.041845135390758514,-0.392562,0.07164570689201355,-0.37752,0.011097894981503487,-0.258168
2020-03-18,-0.037146031856536865,-0.375012,0.06559012830257416,-0.339539,0.04011081904172897,-0.368536
2020-03-19,-0.03460758924484253,-0.36878,0.10301048308610916,-0.353399,0.02277853712439537,-0.389146
2020-03-20,-0.044151805341243744,-0.359726,0.12562425434589386,-0.359801,0.02657400257885456,-0.328843
2020-03-23,-0.04101118445396423,-0.296438,0.1197696253657341,-0.380752,0.04999237507581711,-0.363133
2020-03-24,-0.01810739003121853,-0.213269,0.1315738409757614,-0.326477,0.020577447488904,-0.237318
2020-03-25,-0.0034928638488054276,-0.233879,0.13056732714176178,-0.389659,0.039541617035865784,-0.187524
2020-03-26,-0.011596733704209328,-0.232021,0.13129879534244537,-0.317645,0.046813562512397766,-0.166558
2020-03-27,-0.01575247012078762,-0.207436,0.16001547873020172,-0.362431,0.0430147722363472,-0.16795
2020-03-30,-0.0018005557358264923,-0.178663,0.18209591507911682,-0.350068,0.02772332727909088,-0.187632
2020-03-31,0.006475112400949001,-0.205962,0.13511471450328827,-0.358521,0.032551079988479614,-0.223505
2020-04-01,0.006746901199221611,-0.305642,0.16921919584274292,-0.415204,0.03363332524895668,-0.256373
2020-04-02,-0.0066648684442043304,-0.281566,0.1925668865442276,-0.390495,0.02790619060397148,-0.230376
2020-04-03,-0.16542015969753265,-0.262238,-0.1562385857105255,-0.327466,-0.19910089671611786,-0.161128
2020-04-06,-0.1710057407617569,-0.146678,-0.16427794098854065,-0.180365,-0.15549848973751068,-0.125896
2020-04-07,-0.20542609691619873,-0.048939,-0.1496555507183075,-0.092373,-0.18737287819385529,-0.058542
2020-04-08,-0.09470698982477188,-0.035913,-0.11535842716693878,-0.096026,-0.18677237629890442,-0.041841
2020-04-15,-0.09520038217306137,0.146631,-0.03250771015882492,0.021272,-0.19214510917663574,0.006498
2020-04-16,-0.14104704558849335,0.081131,0.02395261451601982,0.038176,-0.16746973991394043,-0.016614
2020-04-17,-0.10415787994861603,0.098114,-0.008538569323718548,0.107777,-0.10097377002239227,0.05551
2020-04-20,-0.14259856939315796,0.053847,0.03136749193072319,0.096251,-0.14771431684494019,0.050345
2020-04-21,-0.10196995735168457,-0.00495,0.057805657386779785,0.0326,-0.12523265182971954,0.102287
2020-04-22,-0.1381732076406479,0.001955,-0.01104755513370037,0.091337,-0.12520228326320648,0.117586
2020-04-23,-0.11991547048091888,-0.018351,0.09489674121141434,0.162616,-0.08734049648046494,0.071047
2020-04-24,-0.12381701171398163,-0.036914,0.11545689404010773,0.199867,-0.06807830184698105,0.117936
2020-04-27,-0.14401203393936157,-0.063896,-0.004506497643887997,0.21875,-0.08053692430257797,0.023237
2020-04-28,-0.1199011355638504,-0.049217,0.059138402342796326,0.236385,-0.04217756539583206,0.016521
2020-04-29,-0.0958794578909874,-0.026713,0.12909649312496185,0.207708,-0.03923772647976875,0.020972
2020-04-30,-0.10150858759880066,-0.012216,0.06860549747943878,0.197395,-0.03143921121954918,0.023721
2020-05-05,-0.06788824498653412,-0.03565,0.10770241171121597,0.249637,-0.0033982079476118088,0.069018
2020-05-06,-0.07966915518045425,-0.031084,0.09776286780834198,0.208403,-0.04508360102772713,0.021355
2020-05-07,-0.09911339730024338,0.032013,0.09680986404418945,0.262625,-0.04860755801200867,0.066854
2020-05-12,-0.06305915862321854,0.030367,0.2022591084241867,0.268586,-0.0025911517441272736,0.065296
2020-05-13,-0.05447345972061157,0.023755,0.3589572310447693,0.122148,0.15234600007534027,0.02303
2020-05-14,-0.0449884757399559,-0.012901,0.24438002705574036,-2.4e-05,0.06234293058514595,0.00788
2020-05-15,-0.03435342013835907,-0.071864,0.2446276843547821,0.023031,0.13332808017730713,-0.021843
2020-05-18,-0.1530248522758484,-0.023524,0.24418453872203827,0.099159,0.07966631650924683,0.033347
2020-05-19,-0.10785990208387375,0.027729,0.24037493765354156,0.023956,0.09709910303354263,0.079553
2020-05-20,-0.08274198323488235,0.055486,0.2949070334434509,0.023379,0.09440504759550095,0.098352
2020-05-26,-0.15842808783054352,0.063441,0.1985825002193451,-0.025089,0.016218509525060654,0.091187
2020-05-27,-0.16488830745220184,0.077346,0.16884857416152954,-0.08086,0.027854274958372116,0.062041
2020-05-28,-0.1647818684577942,0.136754,0.2841680347919464,-0.029565,0.026716111227869987,0.115458
2020-05-29,-0.1954595446586609,0.156158,-0.003087196731939912,-0.006442,-0.15289723873138428,0.138029
2020-06-03,-0.1860416978597641,0.208437,-0.052642278373241425,-0.032211,-0.12315429747104645,0.133281
2020-06-04,-0.3113515079021454,0.212175,-0.017367718741297722,0.014092,-0.12726983428001404,0.164123
2020-06-09,-0.23891673982143402,0.178477,-0.17851142585277557,-0.083345,-0.1986074596643448,0.173421
2020-06-10,-0.20484387874603271,0.161397,-0.17854683101177216,-0.102022,-0.18724654614925385,0.101139
2020-06-11,-0.2670208513736725,0.117813,-0.22469057142734528,-0.163545,-0.160319983959198,0.051544
2020-06-12,-0.3531859517097473,0.125334,-0.48321932554244995,-0.108026,-0.28755903244018555,0.059154
2020-06-15,-0.2321922928094864,0.11347,-0.2865574061870575,-0.188278,-0.17416410148143768,0.033606
2020-06-16,-0.22824311256408691,0.144893,-0.26041144132614136,-0.146424,-0.1821100115776062,0.078844
2020-06-17,-0.2831519544124603,0.117359,-0.4150034785270691,-0.159851,-0.24792958796024323,0.053077
2020-06-18,-0.26699820160865784,0.100571,-0.4109145700931549,-0.155641,-0.21770569682121277,0.00564
2020-06-19,0.0681225061416626,0.137529,-0.27357444167137146,0.0063,-0.04714573174715042,0.014385
2020-06-22,-0.0023416010662913322,0.162719,-0.20032238960266113,0.076721,-0.044380996376276016,0.067463
2020-06-23,-0.028127966448664665,0.210595,-0.3782176077365875,0.065639,-0.11644311249256134,0.059229
2020-06-24,-0.035631559789180756,0.151834,-0.28158605098724365,0.011391,-0.05590611696243286,0.010967
2020-06-25,-0.08314751088619232,0.143736,-0.2756500244140625,0.062775,-0.07826054096221924,-0.005656
2020-06-26,-0.09628815203905106,0.106944,-0.2848736345767975,0.048637,-0.07293353974819183,-0.009063
2020-06-29,-0.16058512032032013,0.115826,-0.33065474033355713,0.103278,-0.054712340235710144,-0.032503
2020-06-30,-0.18847379088401794,0.099952,-0.38056010007858276,0.101783,-0.061622463166713715,0.012841
2020-07-01,-0.18827657401561737,0.072655,-0.3675561249256134,0.039465,-0.08602949976921082,0.026604
2020-07-02,-0.16899071633815765,0.088536,-0.2820548713207245,0.006231,-0.021658562123775482,0.020212
2020-07-03,-0.2154574692249298,0.036211,-0.3724655508995056,1.6e-05,-0.05344144254922867,-0.00228
2020-07-06,-0.14650170505046844,0.042615,-0.31846436858177185,0.013783,-0.06556642800569534,0.007069
2020-07-07,-0.12841731309890747,0.056716,-0.21955855190753937,0.073166,-0.02172401174902916,-0.003618
2020-07-08,-0.19377833604812622,0.074393,-0.29598137736320496,0.114205,-0.031296614557504654,0.045342
2020-07-09,-0.15881666541099548,0.079938,-0.2299121916294098,0.145054,-0.0006424114108085632,0.116483
2020-07-10,-0.16156098246574402,0.088484,-0.2355710119009018,0.141064,0.009677888825535774,0.113717
2020-07-13,-0.15456965565681458,0.09827,-0.18354018032550812,0.190384,-0.0066788773983716965,0.124127
2020-07-14,-0.13229919970035553,0.056498,-0.12649568915367126,0.12078,0.009537063539028168,0.082827
2020-07-15,-0.152435764670372,0.084233,-0.19812855124473572,0.150764,-0.0024327952414751053,0.140669
2020-07-16,-0.1601668894290924,0.099318,-0.12481016665697098,0.154448,-0.002757042646408081,0.173292
2020-07-17,0.05566281080245972,0.103649,0.22480562329292297,0.175762,0.1345236599445343,0.187182
2020-07-20,0.03396196663379669,0.090514,0.19787703454494476,0.195427,0.1508185863494873,0.203098
2020-07-21,0.07581612467765808,0.064458,0.16225077211856842,0.167875,0.1245216354727745,0.211865
2020-07-22,0.05567864328622818,0.072138,0.1961708515882492,0.198748,0.17998696863651276,0.231065
2020-07-23,0.06912107020616531,0.059549,0.1417687088251114,0.251344,0.16602608561515808,0.268673
2020-07-24,0.07390271127223969,0.038516,0.10219687968492508,0.235501,0.18645040690898895,0.244598
2020-07-27,0.05963606387376785,0.025577,0.21085967123508453,0.209497,0.18413031101226807,0.238365
2020-07-28,0.08169830590486526,0.028243,0.20404279232025146,0.190181,0.1874234527349472,0.209008
2020-07-29,0.08976668864488602,0.035718,0.17004023492336273,0.205055,0.1937841922044754,0.144168
2020-07-30,0.0732543021440506,-0.02677,0.189775288105011,0.190878,0.15627340972423553,0.138649
2020-07-31,0.10503159463405609,-0.017949,0.173667311668396,0.189072,0.18048961460590363,0.140489
2020-08-03,0.09918725490570068,-0.006341,0.1575244516134262,0.240516,0.19415664672851562,0.16029
2020-08-04,0.07960830628871918,-0.01388,0.16819655895233154,0.204879,0.14796382188796997,0.142171
2020-08-05,0.08861065655946732,-0.032666,0.1648850291967392,0.208461,0.15074878931045532,0.13584
2020-08-06,0.11734301596879959,-0.026804,0.1751803606748581,0.188622,0.1272478848695755,0.114129
2020-08-07,0.06267106533050537,-0.0265,0.16519151628017426,0.190394,0.13252219557762146,0.142849
2020-08-10,0.10150007158517838,-0.031272,0.1712775081396103,0.136191,0.1346408873796463,0.109699
2020-08-11,0.09382230788469315,-0.006262,0.14762914180755615,0.194431,0.12579190731048584,0.229094
2020-08-12,0.06673567742109299,-0.007371,0.1489865928888321,0.201932,0.11332708597183228,0.158336
2020-08-13,0.09825634211301804,-0.029522,0.17051155865192413,0.238437,0.12449619174003601,0.167346
2020-08-14,-0.03065142221748829,-0.066201,0.12854719161987305,0.196099,0.14405758678913116,0.149032
2020-08-17,0.015765884891152382,-0.063257,0.10170378535985947,0.15167,0.1316370964050293,0.124121
2020-08-18,-0.0026081250980496407,-0.067023,0.07813119143247604,0.159084,0.15962497889995575,0.089882
2020-08-19,-0.012625740841031075,-0.039856,0.09493420273065567,0.148484,0.1033918485045433,0.087443
2020-08-20,-0.007937591522932053,-0.046579,0.10207035392522812,0.07708,0.10830903053283691,0.058814
2020-08-21,0.014610432088375092,-0.026804,0.08465947210788727,0.082985,0.10884758085012436,0.091659
2020-08-24,-0.0013955691829323769,-0.006333,0.08309328556060791,0.049199,0.07942667603492737,0.121043
2020-08-25,0.0013991976156830788,-0.012739,0.1558690220117569,0.098313,0.08340286463499069,0.129197
2020-08-26,-0.002479725517332554,-0.022815,0.10908619314432144,0.14044,0.0873073861002922,0.174987
2020-08-27,0.021541839465498924,-0.015625,0.12936635315418243,0.113509,0.11282341182231903,0.143818
2020-08-28,0.016816074028611183,-0.011711,0.20493508875370026,0.104417,0.11356963962316513,0.149388
2020-09-01,0.028060324490070343,-0.040318,0.2230059653520584,0.049318,0.11146224290132523,0.112342
2020-09-02,0.031240956857800484,-0.021786,0.1184001937508583,0.088956,0.1401892602443695,0.160138
2020-09-03,0.023557523265480995,-0.025883,0.1841239482164383,0.032121,0.13426585495471954,0.133256
2020-09-04,0.025968054309487343,-0.035712,0.2261659801006317,0.04946,0.11733990907669067,0.089825
2020-09-07,0.03500637412071228,-0.023287,0.2482588291168213,0.02149,0.15994839370250702,0.102839
2020-09-08,0.046250537037849426,-0.045597,0.21666721999645233,0.022914,0.12093217670917511,0.076321
2020-09-09,0.0684526339173317,-0.033157,0.19382518529891968,-0.007001,0.11463131010532379,0.023623
2020-09-10,0.0475422665476799,-0.058384,0.1641843318939209,-0.038687,0.13173256814479828,0.019254
2020-09-11,0.021594900637865067,-0.038113,0.2282886803150177,-0.083401,0.12159501761198044,0.002614
2020-09-14,-0.029692890122532845,-0.036159,-0.02126527577638626,-0.071068,0.06984787434339523,0.010098
2020-09-15,-0.036706313490867615,-0.016751,0.02690790966153145,-0.029984,0.08340203016996384,0.010855
2020-09-16,-0.05934721976518631,-0.020762,0.04627704620361328,-0.025858,0.07584521174430847,0.038224
2020-09-17,-0.02111164666712284,-0.057718,0.0015350640751421452,-0.049045,0.06159259006381035,0.043539
2020-09-18,-0.04074569791555405,-0.038237,0.013556727208197117,-0.027448,0.050957854837179184,0.05599
2020-09-21,-0.0592578649520874,-0.056163,0.06352602690458298,-0.046409,0.06304441392421722,0.031455
2020-09-22,-0.02754339762032032,-0.065882,0.005627212580293417,-0.028015,0.039993613958358765,0.000353
2020-09-23,-0.045224107801914215,-0.038002,0.029218873009085655,-0.063575,0.020668670535087585,0.015587
2020-09-24,-0.042033277451992035,-0.05014,0.030197925865650177,-0.110195,0.03325563669204712,-0.010302
2020-09-25,-0.010603206232190132,-0.030872,0.053980641067028046,-0.09268,0.03547736257314682,0.007758
2020-09-28,-0.04359390586614609,-0.018618,0.04241851717233658,-0.070049,0.022040903568267822,0.027251
2020-09-29,-0.04181124269962311,0.0,0.06838877499103546,-0.054962,0.0381242111325264,0.052944
2020-09-30,0.009529775008559227,-0.030527,0.08071103692054749,-0.057401,0.023450005799531937,0.053237
2020-10-01,-0.0024506570771336555,-0.014618,0.09705241024494171,-0.019486,0.027172811329364777,0.0809
2020-10-02,-0.0073408689349889755,0.008065,0.0613555870950222,-0.020657,0.02601221203804016,0.126708
2020-10-05,0.030643697828054428,-0.026704,0.11128048598766327,-0.010736,-0.026651136577129364,0.11883
2020-10-06,-0.013984821736812592,-0.014835,0.1085185781121254,0.018512,0.0408809669315815,0.144694
2020-10-07,0.007153466809540987,-0.006557,0.08822004497051239,0.014956,0.05267713963985443,0.139079
2020-10-08,0.01971019059419632,-0.006601,0.13233360648155212,0.079074,0.05558745563030243,0.163395
2020-10-09,0.019071048125624657,-0.018446,0.12251338362693787,0.0723,-0.0035302359610795975,0.146565
2020-10-12,-0.004752407781779766,0.01705,0.12729819118976593,0.076467,0.2115851789712906,0.180731
2020-10-13,-0.004124386236071587,0.01043,0.09380408376455307,0.052115,0.19675682485103607,0.173721
2020-10-14,0.003451339900493622,0.019596,0.11625167727470398,0.04464,0.19548927247524261,0.179218
2020-10-15,0.0013612182810902596,0.010782,0.12185604125261307,0.012634,0.2285400629043579,0.148562
2020-10-16,-0.00024169869720935822,0.014716,0.15023404359817505,0.005681,0.24789783358573914,0.148957
2020-10-19,0.007017216645181179,0.028515,0.15900558233261108,0.041706,0.22090879082679749,0.151186
2020-10-20,0.003387216944247484,0.034903,0.1758657544851303,0.031456,0.2183457314968109,0.153614
2020-10-21,-0.0033531486988067627,0.008011,0.180636927485466,-0.001039,0.22056423127651215,0.116864
2020-10-22,-0.0009096832945942879,0.010796,0.15489231050014496,-0.006441,0.20091770589351654,0.100441
2020-10-23,-0.010352708399295807,0.030854,0.16973377764225006,-0.019804,0.1753852367401123,0.104315
2020-10-26,-0.004659094847738743,0.006689,0.1635257452726364,-0.059224,0.1947391778230667,0.055287
2020-10-27,-0.008008895441889763,-0.013423,0.16578157246112823,-0.094737,0.17738044261932373,0.050282
2020-10-28,-0.014542974531650543,-0.065437,0.18220412731170654,-0.121548,0.16869641840457916,-0.011719
2020-10-29,-0.011035216972231865,-0.073593,0.1404040902853012,-0.11461,0.1703934222459793,0.042421
2020-10-30,-0.007601356133818626,-0.08957,0.15926554799079895,-0.097567,0.16050292551517487,0.038781
2020-11-02,-0.01499096117913723,-0.055647,0.18235820531845093,-0.02137,0.14101721346378326,-0.003726
2020-11-03,-0.015599846839904785,-0.019205,0.13520550727844238,-0.042669,0.16529427468776703,0.046862
2020-11-04,-0.010921286419034004,-0.030731,0.14900797605514526,-0.019132,0.14899709820747375,-0.020714
2020-11-05,-0.012339301407337189,0.007916,0.1806468516588211,-0.059588,0.13147380948066711,0.038926
2020-11-06,-0.009942915290594101,0.024952,0.15318256616592407,-0.052063,0.1720610409975052,0.054888
2020-11-09,-0.03305959701538086,0.045751,-0.06818198412656784,-0.022393,-0.006520997732877731,-0.01022
2020-11-10,-0.028745656833052635,0.043154,-0.04752637818455696,0.027918,0.01342623122036457,0.003534
2020-11-11,-0.024226641282439232,0.060244,-0.03644712269306183,0.0694,0.007052046246826649,0.016699
2020-11-12,-0.03060581348836422,0.079836,-0.07751093804836273,0.069556,-0.0442485474050045,0.047947
2020-11-13,-0.027788126841187477,0.063043,-0.05468980595469475,0.137066,-0.03427485004067421,0.034269
2020-11-16,-0.040114887058734894,0.079734,-0.07173522561788559,0.179769,-0.022697795182466507,0.029407
2020-11-17,-0.03951634466648102,0.067585,-0.06590632349252701,0.14952,-0.027836717665195465,0.033857
2020-11-18,-0.03657413274049759,0.076764,-0.05520773306488991,0.185998,-0.012185508385300636,0.06838
2020-11-19,-0.051057517528533936,0.09103,-0.07963671535253525,0.177625,-0.02254096418619156,0.118308
2020-11-20,-0.04558088630437851,0.083593,-0.06564479321241379,0.2428,-0.0464809276163578,0.156569
2020-11-23,-0.03562653809785843,0.074489,-0.03621971607208252,0.299453,-0.03001978248357773,0.175828
2020-11-24,-0.04382355511188507,0.12913,-0.05354825407266617,0.37141,-0.009028466418385506,0.136412
2020-11-25,-0.03736394643783569,0.200147,-0.029314644634723663,0.370017,-0.007445299997925758,0.15905
2020-11-26,-0.03572525829076767,0.199229,-0.028107065707445145,0.324984,0.01851605251431465,0.08106
2020-11-27,-0.03897217661142349,0.218741,-0.03476789966225624,0.341633,-0.020203426480293274,0.123166
2020-11-30,-0.03360564261674881,0.180173,-0.008783875033259392,0.313755,-0.004535999149084091,0.174279
2020-12-01,-0.03089580126106739,0.141807,0.014731444418430328,0.318233,0.022281093522906303,0.109571
2020-12-02,-0.02828075923025608,0.116425,-0.0048962985165417194,0.298537,0.017771854996681213,0.144402
2020-12-03,-0.024680184200406075,0.07589,0.0035679962020367384,0.25354,0.01260571088641882,0.036631
2020-12-04,-0.02681506611406803,0.062835,0.013763188384473324,0.238169,0.027182698249816895,0.051206
2020-12-07,0.07348845154047012,0.01602,0.27944543957710266,0.22655,0.15039759874343872,0.101826
2020-12-08,0.07873857766389847,0.013572,0.3011866509914398,0.229974,0.16321928799152374,0.08936
2020-12-09,0.07992364466190338,-0.011023,0.25476840138435364,0.257565,0.13311192393302917,0.054536
2020-12-10,0.03300494700670242,0.015961,0.20999732613563538,0.288131,0.1312013566493988,0.031142
2020-12-11,0.04207150638103485,0.003734,0.21952010691165924,0.286859,0.14199869334697723,0.065205
2020-12-14,0.06315439939498901,0.003701,0.26535457372665405,0.238868,0.16311660408973694,0.092869
2020-12-15,0.04184576869010925,-0.007426,0.10224686563014984,0.23838,0.12300723791122437,0.107692
2020-12-16,0.045368313789367676,0.004914,0.1062498539686203,0.226054,0.12265333533287048,0.103083
2020-12-17,0.06265745311975479,0.001225,0.10300064086914062,0.261334,0.15204185247421265,0.094395
2020-12-18,0.03507484495639801,-0.008542,0.0233355350792408,0.255092,0.10808096826076508,0.070709
2020-12-21,0.033992912620306015,-0.027605,0.008724454790353775,0.230016,0.11274915188550949,0.094718
2020-12-22,0.011415687389671803,-0.042456,-0.02585540898144245,0.22496,0.14766040444374084,0.16298
2020-12-23,0.03055041842162609,-0.026254,0.029234109446406364,0.229619,0.13181176781654358,0.153133
2020-12-28,0.024457501247525215,-0.014269,-0.029640942811965942,0.279326,0.11212565004825592,0.216387
2020-12-29,0.03859572485089302,-0.026223,-0.046405065804719925,0.238787,0.09773600846529007,0.16749
2020-12-30,0.03828975558280945,-0.010811,-0.03871379420161247,0.165682,0.10535236448049545,0.120958
2021-01-04,0.046804144978523254,0.016687,-0.030756700783967972,0.187861,0.09998313337564468,0.172147
2021-01-05,0.0523642897605896,0.014389,-0.07668051868677139,0.194673,0.12696370482444763,0.164108
2021-01-06,0.03130016475915909,0.084063,-0.03927347809076309,0.218826,0.1043587177991867,0.233545
2021-01-07,0.03893023729324341,0.067123,-0.033502425998449326,0.27846,0.12216171622276306,0.252414
2021-01-08,0.049044400453567505,0.088843,0.21446770429611206,0.262003,0.18360792100429535,0.229978
2021-01-11,0.029726875945925713,0.092409,0.17431621253490448,0.209714,0.15474024415016174,0.204585
2021-01-12,0.04714890569448471,0.080422,0.09142491221427917,0.132738,0.1476893424987793,0.136593
2021-01-13,0.05908827483654022,0.084063,0.18136616051197052,0.112355,0.17158615589141846,0.176444
2021-01-14,0.06902743130922318,0.092483,0.13776038587093353,0.040051,0.1698051244020462,0.144458
2021-01-15,0.04539346694946289,0.087217,0.1109238937497139,0.000745,0.15592928230762482,0.071853
2021-01-18,0.015342144295573235,0.064927,0.16943159699440002,0.037489,0.14508891105651855,0.06609
2021-01-19,0.03989086300134659,0.049024,0.18060925602912903,0.064996,0.15391457080841064,0.098718
2021-01-20,0.0012496476992964745,0.048965,0.19792382419109344,0.059682,0.11796039342880249,0.089743
2021-01-21,0.02948402799665928,0.036105,0.18839165568351746,0.018194,0.13827677071094513,0.111008
2021-01-22,0.04706475883722305,0.060475,0.1540878415107727,0.015136,0.11565296351909637,0.080385
