Date,ENEL_logret,NKT_logret,VWS_logret,brent_price_logret,utilities_close_logret,us10y
2014-11-26,0.010526,0.003603,0.000414,-0.025440,0.007963,-0.000100
2014-11-28,-0.002574,0.001814,-0.066267,-0.002968,0.006251,-0.000300
2014-12-01,-0.010363,-0.023928,-0.011867,-0.073720,0.007511,-0.022400
2014-12-02,0.000000,0.008760,0.040491,-0.014290,0.003919,0.151389
2014-12-03,0.007782,-0.000961,0.002642,0.003662,-0.001294,0.000400
2014-12-04,-0.020888,-0.011925,-0.001761,-0.014159,0.007467,0.000600
2014-12-05,0.043878,0.028684,0.049419,-0.023809,-0.012041,0.000100
2014-12-08,-0.005063,0.013379,-0.013933,-0.007034,0.021304,-0.000400
2014-12-09,-0.044106,-0.029177,-0.024098,-0.035322,-0.006329,0.000600
2014-12-10,-0.002656,-0.007873,0.009105,0.007135,-0.030998,-0.000500
2014-12-11,0.002656,-0.003717,-0.023140,-0.043119,-0.000756,-0.000400
2014-12-12,-0.040601,-0.018794,-0.019626,0.005198,-0.006416,-0.000400
2014-12-15,-0.025176,0.006413,0.000450,-0.031602,-0.025305,0.000100
2014-12-16,0.036165,-0.004518,-0.045127,-0.009449,-0.027799,-0.000900
2014-12-17,-0.016529,0.001892,-0.003775,-0.013680,0.023007,0.000200
2014-12-18,0.024693,0.015331,0.059205,-0.006994,0.000784,-0.000500
2014-12-19,-0.002714,0.008140,0.017230,-0.017362,0.028932,0.000700
2014-12-22,0.008119,0.025675,0.023805,0.001020,-0.003273,0.000800
2014-12-23,0.021334,-0.008327,-0.015518,-0.009558,0.003400,-0.000500
2014-12-29,-0.018642,0.011374,-0.003481,0.012950,0.010412,0.000000
2014-12-30,-0.005391,0.008156,-0.012722,-0.020697,-0.000377,0.156250
2015-01-02,-0.005420,0.024153,0.060391,-0.039843,-0.013499,-0.000300
2015-01-05,-0.067441,-0.014222,-0.011285,-0.003965,-0.003763,-0.021700
2015-01-06,0.014430,-0.005993,0.045201,-0.080825,-0.029964,0.147222
2015-01-07,0.000000,-0.025917,-0.052796,-0.018973,-0.006606,-0.000800
2015-01-08,0.042082,0.002133,0.008015,-0.021376,0.003440,-0.000700
2015-01-09,-0.050715,-0.000237,-0.008015,0.007513,0.021077,-0.000100
2015-01-12,-0.002894,0.000237,-0.006374,-0.036885,-0.017220,0.000700
2015-01-13,0.025752,0.013793,0.005102,-0.015655,-0.006204,-0.000500
2015-01-14,-0.017094,-0.023308,-0.028389,-0.038470,0.015145,-0.000600
2015-01-15,0.039442,0.002149,-0.010086,0.015173,-0.020854,-0.000100
2015-01-16,0.027250,0.001192,0.002201,0.039372,0.019549,-0.000500
2015-01-20,0.016086,-0.010377,-0.006403,-0.005892,0.014166,-0.000900
2015-01-21,0.018446,0.019418,0.026206,-0.018963,0.012030,-0.018300
2015-01-22,0.030851,-0.000308,0.024316,0.000215,0.003714,0.126389
2015-01-23,0.007566,0.002383,-0.001630,-0.008856,0.021968,0.000500
2015-01-26,0.024815,0.029498,0.057068,0.012934,0.010361,0.000300
2015-01-27,-0.014815,-0.022309,-0.032893,-0.013368,0.006787,-0.000900
2015-01-28,-0.004988,-0.000915,0.015798,0.010365,0.000305,0.000200
2015-01-29,0.009950,-0.003592,-0.004320,0.011109,0.009278,0.000000
2015-01-30,-0.007453,0.011570,0.017168,-0.009821,0.005327,-1.000000
2015-02-02,-0.012547,-0.013639,0.006939,0.019336,-0.010623,0.000400
2015-02-03,0.027399,0.016888,0.036217,0.085081,-0.004439,-0.000900
2015-02-04,-0.007398,-0.017809,0.013250,0.050317,-0.000732,0.000000
2015-02-05,-0.030153,0.059327,0.023488,0.012057,-0.001923,0.001100
2015-02-06,-0.005115,-0.012232,0.006763,0.016389,-0.007606,0.000200
2015-02-09,-0.025975,-0.000293,0.019323,-0.001788,-0.001541,0.000200
2015-02-10,0.010471,-0.005143,-0.002439,0.019845,-0.019806,0.001200
2015-02-11,0.005195,-0.011557,-0.089710,-0.021457,0.010170,0.000100
2015-02-12,0.005168,0.022981,0.022634,-0.042287,0.000218,0.000500
2015-02-13,0.005141,-0.001676,-0.022634,0.050143,0.001804,-0.000100
2015-02-16,-0.010309,0.005383,0.001525,0.070379,-0.001773,-0.000100
2015-02-17,0.002587,-0.000581,0.004182,0.020345,-0.009445,0.000300
2015-02-18,0.010283,0.030666,0.056779,-0.012914,0.004671,-0.020200
2015-02-19,0.010178,0.003023,-0.010811,-0.000988,0.000782,0.148611
2015-02-20,0.000000,0.000281,-0.002903,-0.032471,-0.001251,-0.000700
2015-02-23,0.005051,0.014904,0.015862,0.036908,-0.000344,0.000400
2015-02-24,0.022417,0.002141,-0.004301,-0.020039,0.008292,0.000200
2015-02-25,-0.002466,0.012340,-0.003238,0.009158,0.021223,-0.000700
2015-02-26,-0.004951,0.006858,0.006466,-0.009326,0.000517,-0.000700
2015-02-27,0.022087,0.052656,0.006424,0.026743,-0.001855,-0.000300
2015-03-02,0.009662,-0.008510,-0.010011,0.008112,0.008967,0.000700
2015-03-03,-0.021872,0.004264,-0.030278,-0.018592,-0.006354,-0.000300
2015-03-04,0.009780,0.004503,0.013611,0.007053,-0.010803,0.000800
2015-03-05,0.007273,0.020833,0.022400,-0.033237,-0.000675,0.000400
2015-03-06,-0.012151,0.031128,0.002854,0.019246,0.008803,0.000000
2015-03-09,-0.002448,0.001400,-0.016161,-0.019753,-0.014932,-0.000100
2015-03-10,-0.009852,-0.011690,-0.002538,-0.008148,0.001790,0.001300
2015-03-11,0.031671,0.000492,0.030739,-0.047470,-0.011662,-0.000400
2015-03-12,-0.012063,0.032329,0.000704,0.009074,0.012186,-0.000600
2015-03-13,-0.002430,0.032932,-0.002465,0.003536,-0.005532,-0.000300
2015-03-16,0.007273,0.005576,0.014701,-0.033378,-0.006872,-0.000100
2015-03-17,-0.002418,-0.007653,-0.015054,-0.052446,0.004142,0.000300
2015-03-18,0.000000,-0.019305,0.016096,0.003264,0.005238,-0.000300
2015-03-19,0.030992,0.012756,-0.001389,0.008018,0.009078,-0.000400
2015-03-20,0.020907,-0.002445,0.010029,0.007011,0.007173,-0.001300
2015-03-23,-0.016223,0.000000,0.013331,0.017222,0.010619,0.000500
2015-03-24,0.013921,0.029066,-0.003742,-0.001114,-0.005220,-0.000500
2015-03-25,-0.011588,-0.017361,0.003403,-0.003910,0.000060,-0.000100
2015-03-26,-0.016452,-0.023843,-0.033152,0.010576,-0.000908,-0.000400
2015-03-27,0.004728,0.015281,0.013601,0.051090,-0.011388,0.000500
2015-03-30,0.000000,0.018194,0.005182,-0.010224,0.003485,0.000800
2015-03-31,-0.007101,-0.010265,-0.007957,-0.044379,-0.000611,-0.000600
2015-04-01,0.030412,0.001325,0.029097,-0.005572,-0.009634,0.000100
2015-04-08,-0.016037,-0.007567,0.011300,0.037292,0.006423,-0.000200
2015-04-09,0.013762,0.002225,0.014659,0.012305,0.017642,-0.000300
2015-04-10,0.002275,0.008228,0.003789,-0.006758,0.011343,0.000300
2015-04-13,0.013544,-0.004418,0.010035,0.013823,0.002882,0.000500
2015-04-14,-0.013544,0.000227,-0.003125,0.005616,0.006566,-0.000100
2015-04-15,0.009050,-0.002045,0.004061,0.009579,-0.003485,-0.000200
2015-04-16,-0.020479,-0.002619,-0.026533,0.027863,0.004663,-0.000400
2015-04-17,-0.020907,-0.019343,-0.028903,0.013562,-0.004456,0.000100
2015-04-20,0.009346,0.002264,0.024411,0.019434,-0.011272,-0.000100
2015-04-21,-0.009346,0.004052,0.020055,-0.001796,0.003791,-0.000300
2015-04-22,-0.011807,-0.003124,-0.012687,-0.017805,0.000894,0.000300
2015-04-23,0.004739,-0.016181,-0.031780,0.000000,-0.006152,0.000200
2015-04-24,0.027974,0.004583,0.023124,0.041381,-0.000389,0.000700
2015-04-27,-0.002301,0.016107,0.009293,0.004776,0.016612,-0.000300
2015-04-28,-0.002307,-0.030633,-0.016078,-0.001590,0.003530,-0.000300
2015-04-29,-0.021004,-0.013292,-0.019310,-0.003985,-0.002882,0.000100
2015-04-30,0.000000,-0.005864,0.001651,0.021489,-0.025173,0.000600
2015-05-04,0.000000,-0.005228,0.041363,-0.001095,-0.012400,0.000600
2015-05-05,-0.038466,0.011814,-0.003171,0.011205,0.000031,0.000700
2015-05-06,0.009756,-0.011571,0.034335,0.012610,-0.022201,0.000400
2015-05-07,-0.014670,0.000000,0.002452,0.011849,-0.001158,0.000300
2015-05-08,0.041019,0.014397,0.007015,-0.019673,0.004684,0.000600
2015-05-11,-0.007117,-0.007052,0.004851,-0.017243,0.039675,-0.000700
2015-05-12,-0.009569,-0.005215,-0.003333,-0.015793,0.004899,-0.000200
2015-05-13,0.007186,-0.032316,-0.008840,0.035497,-0.011056,0.001200
2015-05-19,0.030412,0.021473,0.008381,0.018871,-0.002564,0.000000
2015-05-20,0.013730,-0.011762,0.006536,-0.043917,0.021309,0.000900
2015-05-21,0.000000,-0.008773,0.019936,0.000630,0.008334,0.000400
2015-05-22,0.002270,0.001249,-0.000290,0.018406,0.002051,-0.000100
2015-05-27,0.022728,-0.003123,0.009227,0.000000,0.000117,-0.000700
2015-05-28,0.002245,-0.006652,-0.001436,-0.053166,-0.003371,0.148611
2015-05-29,-0.009009,-0.014078,-0.003167,-0.020253,-0.002381,0.000000
2015-06-01,-0.002265,0.001021,-0.049656,0.049329,-0.011604,-0.000100
2015-06-02,-0.002270,-0.004476,0.000303,-0.004602,-0.001221,-0.000100
2015-06-03,-0.006842,0.006961,0.018311,0.004285,-0.009796,0.000700
2015-06-04,-0.023149,-0.014228,-0.012873,-0.005718,-0.004465,0.000800
2015-06-09,-0.007186,-0.010903,-0.009984,-0.039641,-0.022537,0.001100
2015-06-10,0.021404,0.026089,0.032092,0.046784,-0.025370,-0.000200
2015-06-11,0.004695,0.017988,-0.011607,0.022673,0.016517,0.000300
2015-06-12,-0.014151,-0.009311,-0.000922,-0.014326,0.004110,0.000800
2015-06-15,-0.021609,-0.036921,-0.028698,-0.008980,-0.008613,-0.001100
2015-06-16,0.002424,0.013058,0.023766,-0.035436,-0.014046,0.000000
2015-06-17,-0.002424,-0.009358,-0.009626,-0.003943,0.006432,-0.000300
2015-06-18,0.021609,-0.000269,0.005601,0.000000,-0.001011,-0.000400
2015-06-19,0.014151,0.010424,0.000000,0.010154,0.007214,0.000000
2015-06-22,-0.009412,0.018246,0.029351,-0.032459,0.002289,0.000300
2015-06-23,-0.002367,-0.008193,0.012277,0.018842,0.019936,-0.000900
2015-06-24,-0.007134,-0.008260,-0.005970,0.018493,0.004533,0.001100
2015-06-25,0.011863,-0.001262,0.005375,-0.000649,-0.002417,0.000500
2015-06-26,0.027909,0.003846,0.007122,-0.022812,-0.005498,-0.000400
2015-06-29,-0.056619,-0.011382,-0.013395,-0.001661,0.001570,0.000200
2015-06-30,-0.014670,0.002607,0.000899,-0.018629,-0.029651,0.000900
2015-07-01,0.021925,0.012145,0.039336,0.021452,-0.014840,-0.001600
2015-07-02,-0.004831,-0.003833,-0.005484,0.021975,0.003306,0.000200
2015-07-03,-0.002424,-0.018782,-0.001158,0.001297,0.011882,0.000800
2015-07-06,-0.044672,-0.016737,-0.012832,-0.044216,-0.009322,-0.000300
2015-07-07,-0.017926,-0.022200,-0.020760,-0.032175,-0.016306,-24.000000
2015-07-08,0.022990,0.002732,0.002095,-0.044150,-0.011864,23.000000
2015-07-09,0.039609,0.012238,0.026849,0.017751,0.005247,-0.000300
2015-07-10,0.026349,0.017062,0.046361,0.037528,0.022220,-0.000500
2015-07-13,0.011751,0.031103,0.022806,-0.001904,0.021424,1.000000
2015-07-14,-0.002339,-0.010593,-0.001359,-0.001560,0.011146,1.000000
2015-07-15,0.016261,0.000466,0.010553,-0.007489,0.002597,0.000200
2015-07-16,0.009174,0.019827,0.016022,0.002445,0.010720,-0.000300
2015-07-17,-0.006873,-0.005363,-0.006645,-0.000523,0.010092,-0.000500
2015-07-20,0.013699,0.016970,0.005584,-0.016361,-0.005064,0.000000
2015-07-21,-0.013699,-0.005819,-0.007987,0.000709,0.003914,-0.000200
2015-07-22,0.002296,0.001296,0.032609,-0.008544,-0.012370,0.000400
2015-07-23,-0.013857,-0.003828,-0.001035,0.007480,-0.000583,-0.000300
2015-07-24,-0.004662,0.006351,0.015165,-0.010703,-0.009493,-0.000200
2015-07-27,-0.018868,-0.035373,-0.032407,-0.026717,-0.004780,-0.000500
2015-07-28,0.018868,-0.008941,0.002106,-0.004061,-0.013439,-0.000100
2015-07-29,-0.007034,0.007870,0.009161,0.004245,0.004719,-0.000400
2015-07-30,-0.007084,-0.002348,-0.039867,0.007888,0.004635,0.000300
2015-07-31,0.016452,-0.003161,0.005678,-0.008072,0.005857,0.000300
2015-08-03,0.011588,0.004973,0.040682,-0.018591,-0.000249,-0.000100
2015-08-04,-0.006936,0.010403,-0.000518,-0.073978,0.006164,-0.000800
2015-08-05,0.018391,0.005953,0.003103,-0.008319,-0.000741,-0.000400
2015-08-06,-0.006857,-0.005157,-0.009860,-0.000815,0.012956,0.000700
2015-08-07,0.004577,-0.016913,-0.018953,-0.025611,-0.003514,0.000500
2015-08-10,0.004556,0.013061,0.016603,-0.005454,-0.004110,-0.000500
2015-08-11,-0.009132,-0.001865,-0.022734,0.015860,0.003957,-0.000500
2015-08-12,-0.035009,-0.038672,-0.027652,-0.020287,-0.012414,0.000600
2015-08-13,0.016490,0.038672,0.027652,0.020080,-0.013890,-0.000900
2015-08-14,-0.011751,0.003394,0.012489,-0.005815,0.004797,-0.000100
2015-08-17,0.014085,0.013397,-0.002909,-0.004593,-0.003698,0.000500
2015-08-18,-0.007018,0.005818,0.020706,-0.000419,0.006041,0.000100
2015-08-19,-0.023754,-0.014046,0.002591,-0.016250,-0.000343,-0.000400
2015-08-20,-0.024332,0.030465,-0.083888,-0.026956,-0.012503,0.000400
2015-08-21,-0.022417,-0.027891,-0.046359,-0.002626,-0.013429,-0.000800
2015-08-24,-0.062358,-0.096260,-0.038761,-0.040019,-0.032033,-0.000300
2015-08-25,0.059836,0.033969,0.065802,-0.052687,-0.064845,-0.000400
2015-08-26,-0.020409,0.004900,-0.003736,0.006471,0.040468,-0.000400
2015-08-27,0.047808,0.001883,0.038689,-0.002392,-0.020548,0.001100
2015-08-28,-0.004926,-0.008750,-0.011422,0.062651,0.031236,0.000600
2015-09-01,-0.027745,-0.015426,-0.018453,0.075986,0.005718,0.000000
2015-09-02,0.000000,0.001156,0.018453,0.017154,-0.027621,0.000200
2015-09-03,0.025254,0.023413,0.023629,-0.023428,-0.000206,-0.000400
2015-09-04,-0.025254,-0.012781,-0.035229,0.055887,0.014602,0.000300
2015-09-07,0.017744,-0.015701,-0.013754,-0.036772,-0.024318,-0.000200
2015-09-08,0.014963,0.021543,0.020560,-0.045687,0.006797,-0.000500
2015-09-09,0.007398,0.008559,0.012639,0.051638,0.014712,-0.021300
2015-09-10,-0.019852,-0.001339,-0.001396,-0.017334,0.009846,22.000000
2015-09-11,0.000000,-0.007220,-0.009548,-0.005636,-0.018626,0.000100
2015-09-14,0.000000,-0.008347,-0.001977,-0.019020,-0.012729,0.000200
2015-09-15,0.007491,0.006142,-0.008803,-0.021567,-0.004024,-0.000300
2015-09-16,0.007435,0.010482,0.002564,0.000872,-0.001357,-0.000200
2015-09-17,-0.007435,0.002744,-0.001139,0.072255,0.012144,1.000000
2015-09-18,-0.035447,-0.003801,-0.011170,-0.022128,0.006171,0.000200
2015-09-21,0.025447,0.000494,0.010885,-0.020723,-0.017549,-0.000900
2015-09-22,-0.043653,-0.020800,-0.032135,0.007585,0.006967,-0.000800
2015-09-23,0.015625,-0.001152,0.007912,-0.020143,-0.025360,0.000700
2015-09-24,-0.023530,-0.003103,-0.054586,0.027671,0.003219,-0.000600
2015-09-25,0.041457,-0.004201,0.042251,-0.019778,-0.013904,0.000200
2015-09-28,-0.023108,-0.013373,-0.031215,0.004664,0.026676,-0.000300
2015-09-29,0.002594,-0.008941,0.025585,-0.026577,-0.013161,0.000400
2015-09-30,0.033124,0.018606,0.029573,0.032902,0.000247,-0.000700
2015-10-01,-0.025382,0.004290,0.006614,-0.006114,0.027279,-0.000500
2015-10-02,0.020357,-0.004290,-0.001434,0.004010,-0.011754,0.000100
2015-10-05,0.010025,0.030496,0.030528,-0.019782,0.015150,-0.000100
2015-10-06,0.017306,0.018069,0.010799,0.060435,0.019772,-0.000600
2015-10-07,-0.012331,0.005606,0.019635,0.037508,0.004222,0.000800
2015-10-08,-0.007472,-0.006995,0.009140,0.006214,0.006832,-0.000200
2015-10-09,0.012423,0.019615,0.019608,0.009057,0.003680,0.000300
2015-10-12,-0.009926,-0.007731,-0.027669,-0.000960,0.000761,0.000400
2015-10-13,0.002491,-0.023066,0.004844,-0.021936,0.000231,0.000000
2015-10-14,0.004963,0.015483,-0.014875,-0.040250,-0.012407,-0.021200
2015-10-15,0.014742,-0.003188,0.020764,-0.014199,0.005973,0.143056
2015-10-16,0.004866,-0.014757,-0.007501,-0.007907,0.009833,-0.000700
2015-10-19,-0.002430,0.007091,0.010698,0.022515,0.007025,0.000500
2015-10-20,-0.002436,0.002236,0.004247,-0.030063,0.000752,0.000000
2015-10-21,-0.007344,0.005708,0.011064,-0.012283,0.004371,0.000000
2015-10-22,0.026668,0.006710,0.005747,-0.004485,-0.000293,0.000400
2015-10-23,0.011891,0.007760,0.016790,-0.002786,0.016211,-0.000400
2015-10-26,0.000000,-0.002946,0.009940,-0.006244,0.011909,0.000000
2015-10-27,-0.019094,-0.018070,-0.003811,0.005815,-0.000380,0.000500
2015-10-28,0.019094,0.010010,0.003558,-0.022365,-0.015381,-0.000200
2015-10-29,-0.021506,0.000000,0.006322,0.044242,0.007975,-0.000200
2015-10-30,0.014389,-0.004298,-0.003535,0.009201,-0.008007,0.000500
2015-11-02,0.009479,0.024835,0.016807,-0.000833,0.004812,0.000900
2015-11-03,-0.007101,0.000271,-0.012516,-0.001877,0.006952,-0.000300
2015-11-04,-0.002378,0.015727,-0.008601,0.001877,0.000064,0.000400
2015-11-05,-0.014389,-0.008102,0.050772,-0.021905,0.007882,0.000300
2015-11-06,0.012005,0.000000,0.009852,0.004886,-0.004361,0.000200
2015-11-09,-0.026604,0.007635,0.003580,-0.023586,-0.011466,0.000100
2015-11-10,0.017011,-0.010260,-0.002624,-0.015525,-0.015821,0.000800
2015-11-11,-0.009685,0.008657,0.006667,0.023090,0.005517,0.000200
2015-11-12,-0.022141,-0.113823,-0.000475,-0.031943,-0.005843,-0.000400
2015-11-13,0.014815,-0.040261,-0.010261,0.000000,-0.007483,-0.023200
2015-11-16,0.007326,0.020524,0.024406,-0.069025,-0.002693,0.161111
2015-11-17,0.024040,0.005028,0.016483,-0.041338,0.005215,-0.000400
2015-11-18,-0.028918,0.002353,-0.001152,0.024523,0.020850,-0.000100
2015-11-19,0.002442,0.011757,-0.005084,0.004110,-0.005881,-0.000200
2015-11-20,0.002436,0.011028,0.003931,0.018406,0.009048,0.000200
2015-11-23,0.002430,0.000296,0.000461,0.006375,0.003794,-0.000300
2015-11-24,-0.017136,-0.018090,0.001613,0.028079,-0.009206,0.000200
2015-11-25,0.019561,0.000000,0.015086,0.015441,-0.013872,-0.000100
2015-11-26,0.007238,0.005866,0.000000,-0.018650,0.012683,-0.000100
2015-11-27,-0.002407,0.005832,0.028845,-0.000230,0.009281,-0.000100
2015-11-30,0.004808,0.014139,0.015311,-0.011083,-0.000988,-0.022300
2015-12-01,-0.002401,-0.001692,-0.001955,0.015208,-0.003226,0.154167
2015-12-02,0.002401,0.007994,0.004124,-0.017532,0.003066,-0.000100
2015-12-03,-0.019371,-0.000585,-0.008265,-0.024739,-0.002682,-0.000600
2015-12-04,-0.004902,-0.003955,-0.004377,0.001907,-0.023292,0.000300
2015-12-07,0.002454,0.001393,0.007430,-0.013423,-0.004428,0.001500
2015-12-08,-0.022306,-0.013203,-0.000436,-0.043147,0.003151,-0.000500
2015-12-09,0.009975,-0.006406,-0.001526,-0.006319,-0.019391,-0.000500
2015-12-10,-0.015000,-0.019087,-0.011409,-0.010194,0.007855,0.000100
2015-12-11,-0.022931,-0.017131,-0.027969,-0.010040,0.001325,-0.000200
2015-12-14,-0.034079,-0.018297,0.012179,-0.043899,-0.015683,0.000200
2015-12-15,0.039221,-0.003320,0.020853,-0.013061,-0.018773,-0.001100
2015-12-16,0.000000,0.037834,0.041709,0.031012,0.021527,1.000000
2015-12-17,0.022815,0.026704,0.008596,-0.018762,0.001809,0.000500
2015-12-18,-0.017700,-0.008423,-0.003136,-0.018294,0.014821,0.000200
2015-12-21,-0.018019,-0.013566,-0.003146,0.012868,-0.013215,-0.000600
2015-12-22,-0.007823,0.011768,-0.007803,-0.039395,-0.010348,-0.000500
2015-12-23,0.020726,0.014222,0.014086,-0.002266,-0.006811,0.000100
2015-12-28,-0.005141,0.009492,-0.005863,0.014919,0.030342,0.000400
2015-12-29,0.010257,0.005113,0.015834,0.035409,-0.003900,-0.022500
2015-12-30,-0.007682,0.013820,0.000000,-0.006222,0.016129,0.155556
2016-01-04,-0.028685,-0.034730,-0.017936,-0.033106,-0.002447,0.000800
2016-01-05,0.018349,0.007486,-0.001896,0.017517,-0.031558,-0.022700
2016-01-06,-0.023654,-0.015104,-0.009746,-0.020045,0.011564,0.155556
2016-01-07,0.002656,-0.018309,-0.022391,-0.048101,-0.004710,0.000100
2016-01-08,-0.007989,0.010104,-0.022681,-0.009487,-0.010265,-0.000700
2016-01-11,0.002670,-0.024795,-0.015713,-0.058263,-0.012013,-0.000200
2016-01-12,-0.008032,0.028943,0.027448,-0.049517,0.003691,-0.000300
2016-01-13,0.016000,-0.002110,-0.013965,-0.033741,-0.002733,0.000400
2016-01-14,-0.010638,-0.002644,-0.013483,-0.019405,0.007293,-0.000500
2016-01-15,-0.018894,-0.026284,-0.077839,0.009056,-0.012643,-0.000400
2016-01-18,-0.019258,-0.001476,0.017936,-0.001388,-0.025741,0.000200
2016-01-19,0.013793,-0.001868,0.058092,-0.051293,-0.007437,-0.000700
2016-01-20,-0.030600,0.041956,-0.043072,0.000000,0.019188,-0.020300
2016-01-21,0.030600,0.045847,-0.006410,-0.050601,-0.027111,0.143056
2016-01-22,0.021681,0.038496,0.021906,0.058972,0.012604,-0.000500
2016-01-25,-0.005376,0.001852,0.007659,0.098961,0.025673,0.000100
2016-01-26,0.013387,0.020621,0.008060,-0.021235,-0.002313,0.000500
2016-01-27,0.013210,-0.007345,0.004348,0.036871,0.012708,-0.000400
2016-01-28,-0.037438,-0.009787,-0.007104,0.028359,0.013222,-0.000200
2016-01-29,0.026883,0.014779,0.029684,0.036401,-0.008456,0.000100
2016-02-01,-0.002656,-0.002628,-0.006046,0.003930,0.013160,-0.000200
2016-02-02,-0.016086,-0.012971,-0.032184,-0.021041,0.007248,-0.000600
2016-02-03,-0.019100,-0.012380,-0.011431,-0.046359,-0.015157,0.000300
2016-02-04,0.005495,-0.006457,-0.007300,0.044199,-0.016523,-1.000000
2016-02-05,-0.027780,0.006734,-0.002366,0.011667,-0.001375,0.000100
2016-02-08,-0.014185,-0.075567,-0.101394,-0.012594,-0.013750,-0.000100
2016-02-09,-0.002861,-0.046819,0.072552,-0.022192,-0.024465,-0.000100
2016-02-10,0.011396,0.033902,0.049243,-0.048237,-0.014689,-0.001100
2016-02-11,-0.037522,-0.000907,-0.026819,-0.017060,0.001087,-0.000100
2016-02-12,0.040351,0.023034,-0.019502,-0.028055,-0.034498,-0.000300
2016-02-16,-0.008230,0.008655,-0.005115,0.098397,0.020378,-0.000800
2016-02-17,0.002751,0.025189,0.029853,-0.022580,0.022453,-0.017400
2016-02-18,-0.002751,0.008901,0.009009,0.065965,0.001974,0.123611
2016-02-19,-0.002759,-0.012808,-0.010367,-0.000301,0.012861,0.000300
2016-02-22,0.029934,0.013341,0.020629,-0.047496,-0.006820,-0.000600
2016-02-23,-0.024425,-0.013341,0.018252,0.059174,0.020600,0.000100
2016-02-24,-0.027857,-0.005278,-0.024039,-0.051622,-0.022491,0.000100
2016-02-25,0.027857,0.019418,0.019890,-0.012618,-0.024435,-0.000300
2016-02-26,0.010929,-0.098963,0.009148,0.041355,0.020069,0.000100
2016-02-29,0.005420,0.052450,0.007560,0.085487,0.003366,-0.000400
2016-03-01,0.010753,0.009781,0.017280,0.004464,0.003710,0.000500
2016-03-02,0.000000,-0.006510,-0.008283,-0.005304,0.008687,-0.000200
2016-03-03,-0.008054,-0.005434,0.001705,0.018029,-0.001555,0.000900
2016-03-04,0.000000,-0.008489,-0.015880,-0.017469,-0.000849,0.000100
2016-03-07,-0.013569,0.015798,-0.010656,0.050720,0.001061,-0.000100
2016-03-08,0.005450,-0.014390,-0.025015,0.036804,-0.007487,0.000500
2016-03-09,0.029453,-0.001408,0.010481,0.003581,-0.005178,0.000300
2016-03-10,0.005263,0.008210,-0.015199,0.027703,0.009655,-0.000800
2016-03-11,0.025908,0.009528,0.015864,-0.041329,-0.002521,0.000700
2016-03-14,-0.002561,-0.007085,0.009926,0.019990,0.022425,0.000300
2016-03-15,-0.002567,-0.013404,-0.005502,-0.034856,0.003608,0.000500
2016-03-16,0.002567,-0.002476,0.009445,-0.015090,-0.009815,-0.000100
2016-03-17,0.007663,0.007409,0.025471,0.023462,-0.002732,0.000000
